month,day,zipcode,daily_case,total_case
3,31,10001,113,265
3,31,10002,250,542
3,31,10003,161,379
3,31,10004,16,38
3,31,10005,25,81
3,31,10006,6,24
3,31,10007,26,67
3,31,10009,181,450
3,31,10010,101,282
3,31,10011,222,487
3,31,10012,68,183
3,31,10013,122,255
3,31,10014,140,305
3,31,10016,288,581
3,31,10017,45,138
3,31,10018,66,151
3,31,10019,187,451
3,31,10021,211,562
3,31,10022,123,339
3,31,10023,190,503
3,31,10024,204,641
3,31,10025,252,754
3,31,10026,126,300
3,31,10027,170,422
3,31,10028,189,476
3,31,10029,290,668
3,31,10030,106,204
3,31,10031,217,405
3,31,10032,308,548
3,31,10033,264,495
3,31,10034,108,262
3,31,10035,147,345
3,31,10036,116,275
3,31,10037,109,204
3,31,10038,76,167
3,31,10039,116,226
3,31,10040,208,356
3,31,10044,49,116
3,31,10065,121,385
3,31,10069,24,57
3,31,10075,160,371
3,31,10128,212,596
3,31,10280,17,50
3,31,10282,21,42
3,31,10301,175,333
3,31,10302,61,137
3,31,10303,106,221
3,31,10304,289,540
3,31,10305,178,428
3,31,10306,278,632
3,31,10307,67,142
3,31,10308,146,331
3,31,10309,170,363
3,31,10310,97,218
3,31,10312,336,654
3,31,10314,452,959
3,31,10451,337,585
3,31,10452,367,629
3,31,10453,386,663
3,31,10454,174,343
3,31,10455,176,351
3,31,10456,355,693
3,31,10457,306,571
3,31,10458,332,622
3,31,10459,227,423
3,31,10460,255,484
3,31,10461,376,714
3,31,10462,377,768
3,31,10463,253,654
3,31,10464,25,65
3,31,10465,267,596
3,31,10466,362,666
3,31,10467,638,1134
3,31,10468,397,624
3,31,10469,470,815
3,31,10470,83,157
3,31,10471,104,297
3,31,10472,302,528
3,31,10473,304,556
3,31,10474,55,97
3,31,10475,255,446
3,31,11429,163,265
3,31,11004,121,204
3,31,11101,148,320
3,31,11102,105,231
3,31,11103,104,203
3,31,11104,85,155
3,31,11105,104,242
3,31,11106,144,290
3,31,11109,13,45
3,31,11201,204,479
3,31,11203,343,546
3,31,11204,534,932
3,31,11205,182,319
3,31,11206,329,572
3,31,11207,332,587
3,31,11208,350,561
3,31,11209,209,452
3,31,11210,386,671
3,31,11211,601,961
3,31,11212,254,445
3,31,11213,394,621
3,31,11214,251,544
3,31,11215,178,437
3,31,11216,162,316
3,31,11217,130,269
3,31,11218,350,613
3,31,11219,771,1146
3,31,11220,264,459
3,31,11221,260,455
3,31,11222,96,236
3,31,11223,346,642
3,31,11224,133,304
3,31,11225,267,427
3,31,11226,344,600
3,31,11228,101,222
3,31,11229,316,640
3,31,11230,631,1046
3,31,11231,127,271
3,31,11232,85,150
3,31,11233,225,383
3,31,11234,364,713
3,31,11235,348,684
3,31,11236,416,701
3,31,11237,184,288
3,31,11238,183,350
3,31,11239,85,129
3,31,11357,162,320
3,31,11354,134,272
3,31,11355,213,364
3,31,11356,110,226
3,31,11358,119,248
3,31,11360,59,153
3,31,11361,85,188
3,31,11362,64,143
3,31,11363,27,65
3,31,11364,113,220
3,31,11365,166,312
3,31,11366,106,183
3,31,11367,318,511
3,31,11368,947,1227
3,31,11369,331,454
3,31,11370,378,777
3,31,11372,492,693
3,31,11373,831,1148
3,31,11374,319,535
3,31,11375,418,838
3,31,11377,364,628
3,31,11378,156,285
3,31,11379,195,360
3,31,11385,425,759
3,31,11411,151,221
3,31,11412,245,410
3,31,11413,261,432
3,31,11414,162,321
3,31,11415,149,243
3,31,11416,117,185
3,31,11417,173,291
3,31,11418,216,363
3,31,11419,182,334
3,31,11420,223,390
3,31,11421,202,352
3,31,11422,211,341
3,31,11423,164,270
3,31,11426,101,202
3,31,11427,181,323
3,31,11428,112,171
3,31,11434,358,555
3,31,11432,405,613
3,31,11433,155,250
3,31,11435,293,517
3,31,11436,100,155
3,31,11691,436,694
3,31,11692,110,184
3,31,11693,86,144
3,31,11694,143,270
3,31,11697,25,62
4,3,10001,136,304
4,3,10002,317,651
4,3,10003,191,438
4,3,10004,19,42
4,3,10005,28,94
4,3,10006,7,26
4,3,10007,28,75
4,3,10009,236,548
4,3,10010,118,336
4,3,10011,255,549
4,3,10012,77,209
4,3,10013,120,265
4,3,10014,163,347
4,3,10016,295,661
4,3,10017,59,173
4,3,10018,97,211
4,3,10019,226,520
4,3,10021,258,672
4,3,10022,148,400
4,3,10023,231,583
4,3,10024,255,731
4,3,10025,327,892
4,3,10026,166,363
4,3,10027,224,504
4,3,10028,220,550
4,3,10029,373,807
4,3,10030,135,247
4,3,10031,288,498
4,3,10032,389,670
4,3,10033,342,593
4,3,10034,152,325
4,3,10035,216,452
4,3,10036,150,331
4,3,10037,101,206
4,3,10038,93,198
4,3,10039,141,271
4,3,10040,256,431
4,3,10044,59,135
4,3,10065,158,460
4,3,10069,29,69
4,3,10075,188,417
4,3,10128,267,690
4,3,10280,19,58
4,3,10282,28,53
4,3,10301,235,423
4,3,10302,94,187
4,3,10303,144,292
4,3,10304,376,667
4,3,10305,258,561
4,3,10306,351,765
4,3,10307,93,186
4,3,10308,184,407
4,3,10309,215,453
4,3,10310,129,269
4,3,10312,418,802
4,3,10314,619,1218
4,3,10451,336,623
4,3,10452,509,824
4,3,10453,527,845
4,3,10454,245,441
4,3,10455,233,432
4,3,10456,500,886
4,3,10457,427,743
4,3,10458,453,800
4,3,10459,309,534
4,3,10460,344,622
4,3,10461,444,846
4,3,10462,544,1015
4,3,10463,327,780
4,3,10464,30,72
4,3,10465,389,805
4,3,10466,510,889
4,3,10467,836,1446
4,3,10468,529,796
4,3,10469,683,1119
4,3,10470,108,202
4,3,10471,130,343
4,3,10472,417,680
4,3,10473,437,760
4,3,10474,71,120
4,3,10475,360,607
4,3,11429,274,393
4,3,11004,173,277
4,3,11101,201,417
4,3,11102,153,296
4,3,11103,140,264
4,3,11104,136,234
4,3,11105,136,301
4,3,11106,182,354
4,3,11109,23,68
4,3,11201,236,546
4,3,11203,466,737
4,3,11204,712,1171
4,3,11205,242,412
4,3,11206,411,716
4,3,11207,479,798
4,3,11208,520,794
4,3,11209,292,606
4,3,11210,524,859
4,3,11211,788,1225
4,3,11212,395,632
4,3,11213,498,772
4,3,11214,347,691
4,3,11215,203,493
4,3,11216,210,396
4,3,11217,161,321
4,3,11218,499,856
4,3,11219,1037,1487
4,3,11220,402,654
4,3,11221,335,566
4,3,11222,131,291
4,3,11223,474,858
4,3,11224,195,392
4,3,11225,353,539
4,3,11226,485,786
4,3,11228,158,300
4,3,11229,423,812
4,3,11230,848,1334
4,3,11231,154,317
4,3,11232,141,222
4,3,11233,302,493
4,3,11234,531,937
4,3,11235,421,841
4,3,11236,618,979
4,3,11237,235,352
4,3,11238,253,465
4,3,11239,128,187
4,3,11357,230,429
4,3,11355,308,496
4,3,11354,205,368
4,3,11356,151,288
4,3,11358,158,320
4,3,11360,86,197
4,3,11361,118,229
4,3,11362,88,193
4,3,11363,33,77
4,3,11364,149,277
4,3,11365,229,418
4,3,11366,152,248
4,3,11367,403,631
4,3,11368,1245,1605
4,3,11369,464,623
4,3,11370,510,932
4,3,11372,697,963
4,3,11373,841,1229
4,3,11374,419,686
4,3,11375,559,1048
4,3,11377,515,831
4,3,11378,198,353
4,3,11379,252,456
4,3,11385,606,1021
4,3,11411,213,303
4,3,11412,348,554
4,3,11413,393,618
4,3,11414,220,401
4,3,11415,185,313
4,3,11416,161,248
4,3,11417,230,381
4,3,11418,293,474
4,3,11419,261,450
4,3,11420,339,565
4,3,11421,280,452
4,3,11422,303,470
4,3,11423,248,382
4,3,11426,141,267
4,3,11427,233,400
4,3,11428,167,252
4,3,11434,536,803
4,3,11432,448,711
4,3,11433,226,344
4,3,11435,409,684
4,3,11436,137,205
4,3,11691,616,926
4,3,11692,155,246
4,3,11693,116,189
4,3,11694,188,349
4,3,11697,30,71
4,4,10001,146,321
4,4,10002,341,684
4,4,10003,198,464
4,4,10004,20,45
4,4,10005,28,95
4,4,10006,7,28
4,4,10007,29,78
4,4,10009,253,581
4,4,10010,119,344
4,4,10011,267,576
4,4,10012,80,217
4,4,10013,122,271
4,4,10014,168,357
4,4,10016,311,700
4,4,10017,63,183
4,4,10018,103,225
4,4,10019,237,542
4,4,10021,271,705
4,4,10022,157,417
4,4,10023,245,621
4,4,10024,270,756
4,4,10025,357,946
4,4,10026,188,395
4,4,10027,250,540
4,4,10028,229,571
4,4,10029,421,882
4,4,10030,149,267
4,4,10031,314,541
4,4,10032,431,724
4,4,10033,366,626
4,4,10034,169,350
4,4,10035,233,483
4,4,10036,157,346
4,4,10037,108,222
4,4,10038,97,211
4,4,10039,147,287
4,4,10040,278,462
4,4,10044,63,146
4,4,10065,166,487
4,4,10069,29,70
4,4,10075,195,433
4,4,10128,275,718
4,4,10280,19,59
4,4,10282,30,58
4,4,10301,253,459
4,4,10302,103,205
4,4,10303,159,322
4,4,10304,397,717
4,4,10305,280,607
4,4,10306,365,808
4,4,10307,99,202
4,4,10308,197,438
4,4,10309,230,483
4,4,10310,142,300
4,4,10312,442,856
4,4,10314,663,1314
4,4,10451,370,665
4,4,10452,542,877
4,4,10453,573,917
4,4,10454,273,475
4,4,10455,257,469
4,4,10456,548,958
4,4,10457,483,814
4,4,10458,495,862
4,4,10459,340,574
4,4,10460,371,661
4,4,10461,496,923
4,4,10462,597,1096
4,4,10463,367,852
4,4,10464,30,78
4,4,10465,426,885
4,4,10466,548,950
4,4,10467,889,1531
4,4,10468,585,879
4,4,10469,755,1231
4,4,10470,111,211
4,4,10471,136,356
4,4,10472,448,728
4,4,10473,472,821
4,4,10474,77,130
4,4,10475,394,659
4,4,11429,296,424
4,4,11004,194,307
4,4,11101,214,439
4,4,11102,166,318
4,4,11103,152,283
4,4,11104,152,259
4,4,11105,157,328
4,4,11106,194,382
4,4,11109,24,70
4,4,11201,249,578
4,4,11203,499,790
4,4,11204,746,1234
4,4,11205,254,433
4,4,11206,444,766
4,4,11207,524,859
4,4,11208,571,868
4,4,11209,321,664
4,4,11210,554,900
4,4,11211,829,1285
4,4,11212,434,690
4,4,11213,520,816
4,4,11214,369,745
4,4,11215,217,524
4,4,11216,222,422
4,4,11217,177,340
4,4,11218,542,927
4,4,11219,1088,1565
4,4,11220,440,712
4,4,11221,358,602
4,4,11222,140,314
4,4,11223,508,925
4,4,11224,210,412
4,4,11225,376,572
4,4,11226,523,844
4,4,11228,169,324
4,4,11229,445,847
4,4,11230,903,1414
4,4,11231,161,330
4,4,11232,155,244
4,4,11233,325,524
4,4,11234,574,1007
4,4,11235,459,908
4,4,11236,676,1070
4,4,11237,258,383
4,4,11238,272,496
4,4,11239,137,203
4,4,11357,240,456
4,4,11355,333,543
4,4,11354,232,410
4,4,11356,160,306
4,4,11358,163,339
4,4,11360,94,220
4,4,11361,130,248
4,4,11362,88,202
4,4,11363,38,85
4,4,11364,158,297
4,4,11365,248,454
4,4,11366,165,267
4,4,11367,425,671
4,4,11368,1337,1723
4,4,11369,504,674
4,4,11370,540,970
4,4,11372,747,1026
4,4,11373,903,1322
4,4,11374,460,749
4,4,11375,613,1138
4,4,11377,563,900
4,4,11378,219,383
4,4,11379,260,476
4,4,11385,639,1087
4,4,11411,246,339
4,4,11412,386,604
4,4,11413,420,667
4,4,11414,238,431
4,4,11415,198,328
4,4,11416,183,280
4,4,11417,241,402
4,4,11418,308,508
4,4,11419,290,495
4,4,11420,365,607
4,4,11421,305,486
4,4,11422,331,515
4,4,11423,262,404
4,4,11426,155,296
4,4,11427,258,439
4,4,11428,179,271
4,4,11434,584,877
4,4,11432,471,746
4,4,11433,239,370
4,4,11435,441,736
4,4,11436,148,222
4,4,11691,660,992
4,4,11692,169,267
4,4,11693,120,198
4,4,11694,201,367
4,4,11697,31,75
4,5,10001,158,337
4,5,10002,360,718
4,5,10003,210,490
4,5,10004,20,45
4,5,10005,29,96
4,5,10006,7,30
4,5,10007,29,81
4,5,10009,262,597
4,5,10010,121,349
4,5,10011,278,596
4,5,10012,85,226
4,5,10013,124,282
4,5,10014,178,373
4,5,10016,324,727
4,5,10017,65,187
4,5,10018,106,232
4,5,10019,244,560
4,5,10021,282,726
4,5,10022,159,422
4,5,10023,251,642
4,5,10024,283,782
4,5,10025,377,984
4,5,10026,197,413
4,5,10027,267,565
4,5,10028,237,595
4,5,10029,461,943
4,5,10030,164,289
4,5,10031,340,576
4,5,10032,448,757
4,5,10033,391,657
4,5,10034,178,366
4,5,10035,254,515
4,5,10036,160,355
4,5,10037,121,241
4,5,10038,101,219
4,5,10039,155,304
4,5,10040,294,487
4,5,10044,64,149
4,5,10065,171,492
4,5,10069,29,72
4,5,10075,204,452
4,5,10128,281,737
4,5,10280,20,61
4,5,10282,32,61
4,5,10301,278,501
4,5,10302,120,230
4,5,10303,174,353
4,5,10304,419,763
4,5,10305,298,652
4,5,10306,404,884
4,5,10307,109,217
4,5,10308,214,474
4,5,10309,246,522
4,5,10310,161,336
4,5,10312,462,916
4,5,10314,712,1408
4,5,10451,392,701
4,5,10452,584,942
4,5,10453,619,983
4,5,10454,294,498
4,5,10455,274,495
4,5,10456,619,1054
4,5,10457,533,879
4,5,10458,541,933
4,5,10459,363,618
4,5,10460,397,697
4,5,10461,536,993
4,5,10462,632,1160
4,5,10463,402,909
4,5,10464,35,95
4,5,10465,461,960
4,5,10466,588,1013
4,5,10467,941,1625
4,5,10468,625,939
4,5,10469,795,1304
4,5,10470,121,229
4,5,10471,149,375
4,5,10472,469,765
4,5,10473,518,887
4,5,10474,83,136
4,5,10475,424,705
4,5,11429,322,461
4,5,11004,200,316
4,5,11101,232,470
4,5,11102,186,352
4,5,11103,168,309
4,5,11104,160,277
4,5,11105,166,346
4,5,11106,206,399
4,5,11109,25,73
4,5,11201,259,601
4,5,11203,553,870
4,5,11204,789,1298
4,5,11205,270,462
4,5,11206,477,816
4,5,11207,554,911
4,5,11208,608,923
4,5,11209,348,718
4,5,11210,583,953
4,5,11211,859,1335
4,5,11212,469,758
4,5,11213,554,879
4,5,11214,403,796
4,5,11215,239,559
4,5,11216,240,445
4,5,11217,196,369
4,5,11218,574,975
4,5,11219,1136,1644
4,5,11220,455,748
4,5,11221,384,644
4,5,11222,148,333
4,5,11223,529,973
4,5,11224,235,446
4,5,11225,394,608
4,5,11226,553,887
4,5,11228,179,341
4,5,11229,470,890
4,5,11230,946,1487
4,5,11231,169,351
4,5,11232,169,264
4,5,11233,356,576
4,5,11234,624,1079
4,5,11235,487,967
4,5,11236,728,1153
4,5,11237,274,408
4,5,11238,283,514
4,5,11239,157,228
4,5,11357,260,483
4,5,11355,365,588
4,5,11354,257,439
4,5,11356,177,331
4,5,11358,172,358
4,5,11360,97,230
4,5,11361,145,270
4,5,11362,91,211
4,5,11363,42,93
4,5,11364,164,312
4,5,11365,268,490
4,5,11366,176,282
4,5,11367,447,706
4,5,11368,1446,1861
4,5,11369,547,728
4,5,11370,573,1007
4,5,11372,806,1102
4,5,11373,983,1425
4,5,11374,479,784
4,5,11375,653,1203
4,5,11377,620,972
4,5,11378,232,412
4,5,11379,276,504
4,5,11385,668,1139
4,5,11411,271,368
4,5,11412,423,663
4,5,11413,460,725
4,5,11414,252,451
4,5,11415,205,343
4,5,11416,204,311
4,5,11417,254,418
4,5,11418,329,541
4,5,11419,318,529
4,5,11420,398,656
4,5,11421,323,508
4,5,11422,359,560
4,5,11423,273,426
4,5,11426,163,313
4,5,11427,272,459
4,5,11428,193,295
4,5,11434,635,952
4,5,11432,502,793
4,5,11433,262,408
4,5,11435,485,799
4,5,11436,160,240
4,5,11691,713,1071
4,5,11692,182,289
4,5,11693,131,214
4,5,11694,226,397
4,5,11697,34,80
4,7,10001,170,364
4,7,10002,405,792
4,7,10003,230,543
4,7,10004,20,45
4,7,10005,32,103
4,7,10006,8,33
4,7,10007,30,86
4,7,10009,298,662
4,7,10010,133,377
4,7,10011,308,640
4,7,10012,86,241
4,7,10013,131,301
4,7,10014,186,391
4,7,10016,344,814
4,7,10017,74,212
4,7,10018,116,251
4,7,10019,264,616
4,7,10021,295,771
4,7,10022,174,461
4,7,10023,269,695
4,7,10024,307,841
4,7,10025,433,1084
4,7,10026,220,449
4,7,10027,327,657
4,7,10028,257,650
4,7,10029,544,1070
4,7,10030,186,329
4,7,10031,407,670
4,7,10032,508,857
4,7,10033,439,730
4,7,10034,212,416
4,7,10035,301,580
4,7,10036,189,404
4,7,10037,146,282
4,7,10038,114,238
4,7,10039,178,340
4,7,10040,329,543
4,7,10044,68,155
4,7,10065,182,520
4,7,10069,32,81
4,7,10075,226,488
4,7,10128,306,801
4,7,10280,23,66
4,7,10282,36,65
4,7,10301,324,592
4,7,10302,156,297
4,7,10303,229,448
4,7,10304,482,899
4,7,10305,369,798
4,7,10306,479,1069
4,7,10307,133,268
4,7,10308,248,556
4,7,10309,298,646
4,7,10310,206,429
4,7,10312,558,1104
4,7,10314,839,1690
4,7,10451,476,849
4,7,10452,698,1107
4,7,10453,734,1194
4,7,10454,336,571
4,7,10455,326,584
4,7,10456,741,1253
4,7,10457,644,1062
4,7,10458,631,1114
4,7,10459,440,764
4,7,10460,467,831
4,7,10461,653,1194
4,7,10462,765,1387
4,7,10463,486,1089
4,7,10464,43,107
4,7,10465,552,1129
4,7,10466,737,1265
4,7,10467,1142,1942
4,7,10468,765,1174
4,7,10469,925,1531
4,7,10470,156,286
4,7,10471,183,440
4,7,10472,582,926
4,7,10473,638,1101
4,7,10474,97,157
4,7,10475,520,887
4,7,11429,381,542
4,7,11004,239,367
4,7,11101,258,520
4,7,11102,214,404
4,7,11103,190,350
4,7,11104,178,308
4,7,11105,186,377
4,7,11106,234,457
4,7,11109,29,80
4,7,11201,285,700
4,7,11203,642,1017
4,7,11204,908,1456
4,7,11205,317,581
4,7,11206,536,945
4,7,11207,658,1087
4,7,11208,713,1100
4,7,11209,419,848
4,7,11210,663,1083
4,7,11211,948,1490
4,7,11212,584,920
4,7,11213,615,1002
4,7,11214,493,933
4,7,11215,265,619
4,7,11216,278,525
4,7,11217,228,447
4,7,11218,703,1186
4,7,11219,1314,1908
4,7,11220,556,893
4,7,11221,462,779
4,7,11222,177,392
4,7,11223,618,1118
4,7,11224,296,534
4,7,11225,450,716
4,7,11226,639,1032
4,7,11228,229,421
4,7,11229,565,1053
4,7,11230,1054,1670
4,7,11231,191,394
4,7,11232,193,304
4,7,11233,412,691
4,7,11234,759,1287
4,7,11235,588,1111
4,7,11236,871,1376
4,7,11237,320,485
4,7,11238,339,611
4,7,11239,172,267
4,7,11357,323,570
4,7,11355,412,653
4,7,11354,297,508
4,7,11356,205,378
4,7,11358,205,407
4,7,11360,118,265
4,7,11361,178,318
4,7,11362,124,257
4,7,11363,52,114
4,7,11364,196,360
4,7,11365,313,557
4,7,11366,196,314
4,7,11367,485,776
4,7,11368,1659,2132
4,7,11369,608,813
4,7,11370,633,1089
4,7,11372,916,1268
4,7,11373,1142,1663
4,7,11374,523,876
4,7,11375,744,1359
4,7,11377,736,1141
4,7,11378,263,463
4,7,11379,317,576
4,7,11385,767,1311
4,7,11411,309,424
4,7,11412,496,769
4,7,11413,528,815
4,7,11414,341,569
4,7,11415,231,389
4,7,11416,233,358
4,7,11417,315,502
4,7,11418,386,616
4,7,11419,386,615
4,7,11420,473,769
4,7,11421,397,604
4,7,11422,417,652
4,7,11423,336,511
4,7,11426,214,383
4,7,11427,323,529
4,7,11428,241,355
4,7,11434,752,1139
4,7,11432,590,911
4,7,11433,308,481
4,7,11435,550,917
4,7,11436,186,280
4,7,11691,822,1226
4,7,11692,214,332
4,7,11693,147,242
4,7,11694,267,457
4,7,11697,44,93
4,8,99999,0,3
4,8,10001,178,384
4,8,10002,421,836
4,8,10003,238,563
4,8,10004,20,47
4,8,10005,32,104
4,8,10006,8,36
4,8,10007,30,90
4,8,10009,308,691
4,8,10010,137,391
4,8,10011,316,660
4,8,10012,88,249
4,8,10013,135,310
4,8,10014,189,403
4,8,10016,354,843
4,8,10017,74,217
4,8,10018,120,259
4,8,10019,275,636
4,8,10021,298,799
4,8,10022,182,474
4,8,10023,275,723
4,8,10024,318,863
4,8,10025,466,1142
4,8,10026,231,470
4,8,10027,346,696
4,8,10028,264,667
4,8,10029,576,1135
4,8,10030,194,340
4,8,10031,433,710
4,8,10032,543,914
4,8,10033,474,779
4,8,10034,231,446
4,8,10035,321,611
4,8,10036,197,420
4,8,10037,157,302
4,8,10038,118,246
4,8,10039,187,355
4,8,10040,353,579
4,8,10044,71,165
4,8,10065,187,544
4,8,10069,32,81
4,8,10075,232,501
4,8,10128,317,834
4,8,10280,23,73
4,8,10282,36,67
4,8,10301,357,696
4,8,10302,169,343
4,8,10303,265,513
4,8,10304,515,1010
4,8,10305,410,948
4,8,10306,513,1239
4,8,10307,143,305
4,8,10308,270,639
4,8,10309,324,765
4,8,10310,217,492
4,8,10312,593,1253
4,8,10314,902,1944
4,8,10451,498,900
4,8,10452,735,1179
4,8,10453,790,1287
4,8,10454,355,612
4,8,10455,349,631
4,8,10456,802,1353
4,8,10457,679,1126
4,8,10458,676,1219
4,8,10459,482,839
4,8,10460,500,905
4,8,10461,687,1311
4,8,10462,807,1509
4,8,10463,536,1219
4,8,10464,46,127
4,8,10465,586,1225
4,8,10466,792,1373
4,8,10467,1209,2091
4,8,10468,810,1272
4,8,10469,988,1673
4,8,10470,167,314
4,8,10471,201,482
4,8,10472,620,1000
4,8,10473,693,1233
4,8,10474,106,174
4,8,10475,561,1002
4,8,11429,402,573
4,8,11004,250,391
4,8,11101,265,537
4,8,11102,235,431
4,8,11103,212,391
4,8,11104,186,324
4,8,11105,194,401
4,8,11106,248,479
4,8,11109,30,82
4,8,11201,293,737
4,8,11203,676,1070
4,8,11204,930,1505
4,8,11205,330,606
4,8,11206,556,987
4,8,11207,684,1144
4,8,11208,753,1168
4,8,11209,440,905
4,8,11210,699,1138
4,8,11211,974,1535
4,8,11212,613,968
4,8,11213,633,1043
4,8,11214,523,996
4,8,11215,276,654
4,8,11216,285,549
4,8,11217,239,478
4,8,11218,774,1299
4,8,11219,1417,2067
4,8,11220,585,959
4,8,11221,477,809
4,8,11222,181,414
4,8,11223,651,1188
4,8,11224,314,569
4,8,11225,469,751
4,8,11226,670,1090
4,8,11228,250,454
4,8,11229,603,1117
4,8,11230,1089,1742
4,8,11231,197,413
4,8,11232,203,317
4,8,11233,428,720
4,8,11234,807,1384
4,8,11235,630,1193
4,8,11236,938,1470
4,8,11237,334,509
4,8,11238,350,636
4,8,11239,179,281
4,8,11357,336,604
4,8,11355,426,681
4,8,11354,324,546
4,8,11356,209,391
4,8,11358,211,429
4,8,11360,123,283
4,8,11361,185,339
4,8,11362,127,266
4,8,11363,55,116
4,8,11364,200,375
4,8,11365,326,588
4,8,11366,199,322
4,8,11367,498,811
4,8,11368,1728,2231
4,8,11369,632,853
4,8,11370,654,1123
4,8,11372,957,1326
4,8,11373,1190,1732
4,8,11374,546,922
4,8,11375,777,1428
4,8,11377,772,1209
4,8,11378,274,491
4,8,11379,326,605
4,8,11385,804,1373
4,8,11411,317,444
4,8,11412,512,793
4,8,11413,549,853
4,8,11414,354,593
4,8,11415,239,407
4,8,11416,238,371
4,8,11417,323,522
4,8,11418,405,647
4,8,11419,398,642
4,8,11420,506,816
4,8,11421,418,645
4,8,11422,432,689
4,8,11423,356,544
4,8,11426,225,404
4,8,11427,334,549
4,8,11428,252,374
4,8,11434,785,1212
4,8,11432,601,937
4,8,11433,323,505
4,8,11435,567,963
4,8,11436,194,298
4,8,11691,861,1284
4,8,11692,226,350
4,8,11693,154,254
4,8,11694,277,481
4,8,11697,44,94
4,9,99999,2,5
4,9,10001,191,408
4,9,10002,456,889
4,9,10003,253,597
4,9,10004,21,48
4,9,10005,36,108
4,9,10006,8,39
4,9,10007,31,95
4,9,10009,333,730
4,9,10010,150,413
4,9,10011,329,678
4,9,10012,91,257
4,9,10013,140,322
4,9,10014,198,424
4,9,10016,389,906
4,9,10017,80,233
4,9,10018,126,270
4,9,10019,298,674
4,9,10021,325,836
4,9,10022,187,490
4,9,10023,289,753
4,9,10024,339,900
4,9,10025,513,1215
4,9,10026,255,514
4,9,10027,389,751
4,9,10028,284,716
4,9,10029,680,1276
4,9,10030,232,383
4,9,10031,483,779
4,9,10032,586,983
4,9,10033,521,850
4,9,10034,273,499
4,9,10035,358,668
4,9,10036,207,435
4,9,10037,194,344
4,9,10038,126,259
4,9,10039,214,392
4,9,10040,399,643
4,9,10044,81,176
4,9,10065,197,571
4,9,10069,33,83
4,9,10075,241,517
4,9,10128,352,891
4,9,10280,25,76
4,9,10282,37,76
4,9,10301,457,848
4,9,10302,236,446
4,9,10303,363,636
4,9,10304,634,1191
4,9,10305,540,1157
4,9,10306,705,1545
4,9,10307,186,370
4,9,10308,344,756
4,9,10309,416,913
4,9,10310,294,620
4,9,10312,794,1554
4,9,10314,1173,2394
4,9,10451,646,1087
4,9,10452,869,1345
4,9,10453,941,1475
4,9,10454,455,732
4,9,10455,457,762
4,9,10456,948,1541
4,9,10457,820,1308
4,9,10458,807,1386
4,9,10459,604,989
4,9,10460,649,1086
4,9,10461,837,1529
4,9,10462,987,1748
4,9,10463,681,1421
4,9,10464,63,154
4,9,10465,703,1418
4,9,10466,970,1623
4,9,10467,1442,2385
4,9,10468,995,1488
4,9,10469,1208,1950
4,9,10470,205,368
4,9,10471,245,553
4,9,10472,760,1170
4,9,10473,858,1460
4,9,10474,138,219
4,9,10475,707,1243
4,9,11429,432,615
4,9,11004,278,424
4,9,11101,298,580
4,9,11102,256,461
4,9,11103,243,433
4,9,11104,219,367
4,9,11105,226,445
4,9,11106,293,541
4,9,11109,30,87
4,9,11201,321,793
4,9,11203,792,1210
4,9,11204,994,1594
4,9,11205,347,642
4,9,11206,648,1105
4,9,11207,763,1253
4,9,11208,841,1296
4,9,11209,497,994
4,9,11210,776,1241
4,9,11211,1066,1659
4,9,11212,698,1078
4,9,11213,682,1107
4,9,11214,616,1113
4,9,11215,307,706
4,9,11216,318,596
4,9,11217,258,508
4,9,11218,856,1422
4,9,11219,1513,2199
4,9,11220,656,1048
4,9,11221,538,890
4,9,11222,205,450
4,9,11223,752,1316
4,9,11224,387,662
4,9,11225,541,844
4,9,11226,784,1230
4,9,11228,294,519
4,9,11229,674,1211
4,9,11230,1167,1865
4,9,11231,217,443
4,9,11232,222,342
4,9,11233,481,797
4,9,11234,944,1565
4,9,11235,757,1359
4,9,11236,1069,1641
4,9,11237,375,559
4,9,11238,381,677
4,9,11239,199,313
4,9,11357,373,659
4,9,11355,475,743
4,9,11354,366,608
4,9,11356,231,421
4,9,11358,246,478
4,9,11360,138,304
4,9,11361,207,378
4,9,11362,141,286
4,9,11363,63,124
4,9,11364,220,412
4,9,11365,358,632
4,9,11366,216,349
4,9,11367,541,862
4,9,11368,2132,2667
4,9,11369,746,985
4,9,11370,731,1211
4,9,11372,1232,1624
4,9,11373,1602,2173
4,9,11374,581,984
4,9,11375,825,1515
4,9,11377,962,1425
4,9,11378,318,547
4,9,11379,366,664
4,9,11385,885,1494
4,9,11411,341,483
4,9,11412,577,869
4,9,11413,622,951
4,9,11414,392,652
4,9,11415,251,427
4,9,11416,267,414
4,9,11417,370,588
4,9,11418,443,698
4,9,11419,443,699
4,9,11420,555,879
4,9,11421,481,724
4,9,11422,467,743
4,9,11423,412,612
4,9,11426,243,438
4,9,11427,367,596
4,9,11428,280,419
4,9,11434,895,1348
4,9,11432,710,1071
4,9,11433,394,592
4,9,11435,649,1068
4,9,11436,217,330
4,9,11691,941,1395
4,9,11692,246,379
4,9,11693,167,274
4,9,11694,302,519
4,9,11697,52,105
4,10,10001,197,429
4,10,10002,492,949
4,10,10003,264,622
4,10,10004,22,53
4,10,10005,36,109
4,10,10006,8,39
4,10,10007,32,102
4,10,10009,348,782
4,10,10010,158,441
